time_s,phi_mid,rho,power,fuel_mid,graphite_mid,core_inlet,core_outlet,hx1_hot_outlet,hx1_cold_outlet,hx2_hot_outlet,hx2_cold_outlet,brayton_return
176,0.008698119612576563,0,9797419.910366114,898.4017744161431,1570.940216874312,883.9677290435399,911.2496161841988,884.1198233765333,910.7328800880186,850.3769236218384,910.105516312204,866.1565887697552
177,0.008697970668241416,0,9796976.922471127,898.4311237314588,1570.966326623228,883.9979422903854,911.2781019825371,884.1505468503121,910.7589305865666,850.3909630377457,910.1240678353525,866.1727719777271
178,0.008697820914102837,0,9796532.676807635,898.4605763087077,1570.99236512432,884.0282591141233,911.3066911480183,884.1813700848824,910.7851001243521,850.4050845787032,910.1427649088737,866.1890924162315
179,0.008697670352465103,0,9796087.17975433,898.4901313927634,1571.018332600058,884.058678746478,911.3353829360981,884.2122923246534,910.8113879218068,850.4192879857005,910.1616068268091,866.2055494396343
180,0.008697518984999292,0,9795640.436964812,898.5197882307663,1571.044229271576,884.0892004216911,911.3641766049336,884.2433128165984,910.8377932011333,850.4335729985215,910.1805928831196,866.2221424020239
181,0.0086973668126197,0,9795192.453229994,898.5495460720023,1571.070055358547,884.1198233765333,911.3930714152062,884.2744308102621,910.8643151863596,850.4479393557683,910.1997223717217,866.238870657243
182,0.00869721383544823,0,9794743.232439619,898.5794041678322,1571.09581107904,884.1505468503121,911.4220666298986,884.3056455577677,910.8909531034012,850.462386794886,910.2189945865226,866.2557335589214
183,0.008697060052883858,0,9794292.77766191,898.6093617716706,1571.1214966494,884.1813700848824,911.4511615140717,884.3369563138242,910.9177061801215,850.4769150521863,910.2384088214545,866.2727304605115
184,0.008696905463800928,0,9793841.091367824,898.63941813902,1571.147112284158,884.2122923246534,911.4803553346906,884.3683623357338,910.9445736463822,850.4915238628708,910.2579643705083,866.2898607153223
185,0.008696750066852272,0,9793388.175772866,898.6695725275614,1571.172658196,884.2433128165984,911.5096473605219,884.3998628833974,910.9715547340774,850.5062129610548,910.2776605277681,866.307123676555
186,0.0086965938607966,0,9792934.033205418,898.6998241972852,1571.198134595794,884.2744308102621,911.5390368621265,884.4314572193206,910.9986486771485,850.5209820797892,910.2974965874473,866.3245186973363
187,0.008696436844749463,0,9792478.666388452,898.7301724106358,1571.223541692662,884.3056455577677,911.5685231119337,884.4631446086199,911.0258547115792,850.5358309510839,910.3174718439237,866.342045130753
188,0.008696279018294274,0,9792022.078563176,898.7606164326332,1571.248879694079,884.3369563138242,911.5981053843821,884.4949243190281,911.0531720753772,850.5507593059291,910.3375855917785,866.3597023298829
189,0.008696120381449348,0,9791564.273450607,898.7911555309469,1571.274148805951,884.3683623357338,911.6277829560939,884.5267956208985,911.080600008547,850.5657668743183,910.3578371258349,866.3774896478269
190,0.008695960934533741,0,9791105.255099388,898.821788975911,1571.299349232685,884.3998628833974,911.6575551060494,884.5587577872093,911.1081377530636,850.5808533852696,910.378225741196,866.3954064377393
191,0.008695800677988629,0,9790645.027684098,898.8525160404934,1571.324481177217,884.4314572193206,911.6874211157251,884.5908100935692,911.1357845528513,850.5960185668472,910.3987507332836,866.4134520528605
192,0.00869563961220266,0,9790183.595308496,898.8833360002327,1571.349544841005,884.4631446086199,911.7173802691789,884.6229518182204,911.1635396537769,850.6112621461837,910.4194113978738,866.4316258465487
193,0.008695477737374056,0,9789720.961850552,898.9142481331709,1571.374540424009,884.4949243190281,911.7474318530691,884.6551822420421,911.1914023036562,850.6265838495008,910.4402070311309,866.4499271723132
194,0.008695315053432564,0,9789257.130875172,898.9452517197923,1571.399468124646,884.5267956208985,911.7775751566148,884.6875006485541,911.2193717522733,850.6419834021314,910.4611369296398,866.4683553838493
195,0.008695151560035898,0,9788792.105630774,898.9763460429881,1571.424328139747,884.5587577872093,911.8078094715213,884.7199063239194,911.2474472514134,850.6574605285405,910.4822003904339,866.4869098350741
196,0.008694987256649864,0,9788325.889140034,899.0075303880545,1571.449120664531,884.5908100935692,911.8381340918936,884.752398556947,911.2756280548981,850.6730149523457,910.503396711023,866.5055898801616
197,0.008694822142707651,0,9787858.484379482,899.0388040427262,1571.473845892607,884.6229518182204,911.8685483141683,884.7849766390933,911.303913418623,850.6886463963394,910.5247251894184,866.5243948735769
198,0.008694656217821908,0,9787389.894518079,899.0701662972459,1571.498504016014,884.6551822420421,911.8990514370824,884.8176398644654,911.3323026005895,850.7043545825076,910.5461851241577,866.5433241701104
199,0.008694489481997515,0,9786920.123156147,899.1016164444576,1571.5230952253,884.6875006485541,911.929642761692,884.850387529821,911.3607948609301,850.7201392320518,910.5677758143297,866.5623771249079
200,0.008694321935776936,0,9786449.174487999,899.1331537799,1571.547619709628,884.7199063239194,911.9603215914401,884.8832189345707,911.3893894619225,850.7360000654093,910.5894965596001,866.5815530935009
201,0.008694153580261297,0,9785977.053324504,899.1647776018771,1571.572077656883,884.752398556947,911.9910872322602,884.916133380778,911.418085667998,850.7519368022732,910.6113466602369,866.6008514318314
202,0.00869398441699477,0,9785503.7649619,899.196487211478,1571.596469253761,884.7849766390933,912.0219389926907,884.9491301731606,911.4468827457462,850.7679491616132,910.6333254171381,866.6202714962781
203,0.008693814447751247,0,9785029.314940974,899.2282819125465,1571.620794685819,884.8176398644654,912.0528761839746,884.9822086190896,911.4757799639194,850.7840368616949,910.6554321318578,866.6398126436789
204,0.008693643674293833,0,9784553.708776198,899.2601610116053,1571.645054137474,884.850387529821,912.0838981201158,885.0153680285905,911.5047765934401,850.8001996201016,910.677666106635,866.6594742313541
205,0.008693472098167933,0,9784076.951723263,899.2921238177596,1571.669247791977,884.8832189345707,912.1150041178797,885.0486077143416,911.5338719074167,850.8164371537532,910.7000266444209,866.6792556171293
206,0.008693299720557943,0,9783599.048618479,899.3241696426056,1571.693375831348,884.916133380778,912.1461934967359,885.081926991674,911.5630651811668,850.8327491789267,910.7225130489043,866.6991561593583
207,0.008693126542210685,0,9783120.003793605,899.3562978001549,1571.717438436305,884.9491301731606,912.1774655787543,885.1153251785697,911.592355692246,850.8491354112764,910.7451246245387,866.7191752169465
208,0.008692952563423666,0,9782639.82106355,899.3885076067909,1571.741435786191,884.9822086190896,912.2088196884774,885.1488015956618,911.6217427204815,850.8655955658527,910.7678606765674,866.7393121493769
209,0.008692777784100346,0,9782158.503789369,899.4207983812531,1571.765368058906,885.0153680285905,912.2402551527957,885.1823555662305,911.6512255480037,850.8821293571224,910.7907205110474,866.7595663167335
210,0.008692602203870727,0,9781676.055014562,899.4531694446564,1571.789235430863,885.0486077143416,912.271771300847,885.2159864162031,911.6808034592715,850.8987364989875,910.813703434875,866.7799370797281
211,0.008692425822257419,0,9781192.47765211,899.48562012054,1571.813038076983,885.081926991674,912.3033674639598,885.2496934741506,911.7104757410897,850.9154167048043,910.8368087558084,866.8004237997245
212,0.008692248638846392,0,9780707.774676507,899.5181497349353,1571.836776170708,885.1153251785697,912.3350429756443,885.2834760712857,911.7402416826135,850.932169687401,910.8600357824942,866.8210258387626
213,0.008692070653417634,0,9780221.949270213,899.5507576164377,1571.860449884045,885.1488015956618,912.3667971716334,885.3173335414591,911.7701005753451,850.9489951590975,910.8833838244916,866.8417425595828
214,0.008691891866005332,0,9779735.004890749,899.583443096269,1571.88405938762,885.1823555662305,912.3986293899559,885.351265221158,911.800051713119,850.9658928317225,910.9068521922997,866.8625733256491
215,0.008691712276883725,0,9779246.945254002,899.6162055083082,1571.907604850729,885.2159864162031,912.4305389710307,885.3852704495005,911.8300943920873,850.9828624166316,910.9304401973812,866.8835175011711
216,0.008691531886496654,0,9778757.774254452,899.6490441890988,1571.931086441375,885.2496934741506,912.4625252577572,885.4193485682338,911.8602279107002,850.9999036247262,910.9541471521912,866.9045744511276
217,0.008691350695359163,0,9778267.495854149,899.6819584778249,1571.954504326289,885.2834760712857,912.4945875955869,885.4534989217293,911.8904515696947,851.0170161664691,910.9779723702002,866.9257435412864
218,0.008691168703958372,0,9777776.113971125,899.7149477162723,1571.97785867093,885.3173335414591,912.5267253325646,885.4877208569782,911.9207646720865,851.0341997519042,911.0019151659192,866.9470241382297
219,0.008690985912675579,0,9777283.632392013,899.7480112487845,1572.001149639475,885.351265221158,912.5589378193313,885.5220137235877,911.9511665231723,851.0514540906723,911.0259748549229,866.9684156093762
220,0.008690802321744141,0,9776790.054724935,899.7811484222234,1572.024377394798,885.3852704495005,912.5912244090991,885.5563768737765,911.9816564305388,851.0687788920293,911.0501507538701,866.9899173230049
221,0.008690617931253157,0,9776295.384404091,899.814358585946,1572.047542098449,885.4193485682338,912.6235844576048,885.5908096623684,912.0122337040768,851.0861738648625,911.0744421805242,867.0115286482784
222,0.008690432741199738,0,9775799.624748826,899.847641091798,1572.070643910646,885.4534989217293,912.6560173230572,885.625311446788,912.0428976559994,851.1036387177081,911.0988484537711,867.0332489552677
223,0.008690246751583634,0,9775302.779070286,899.8809952941302,1572.093682990283,885.4877208569782,912.6885223660964,885.6598815870552,912.0736476008587,851.1211731587678,911.123368893637,867.0550776149753
224,0.008690059962525297,0,9774804.850804055,899.9144205498329,1572.116659494955,885.5220137235877,912.7210989497727,885.694519445779,912.1044828555612,851.1387768959245,911.1480028213056,867.0770139993558
225,0.008689872374377197,0,9774305.843635151,899.9479162183826,1572.139573581012,885.5563768737765,912.7537464395554,885.7292243881514,912.1354027393775,851.1564496367608,911.1727495591342,867.0990574813389
226,0.008689683987794307,0,9773805.761576682,899.9814816618851,1572.162425403618,885.5908096623684,912.7864642033654,885.7639957819412,912.1664065739477,851.1741910885731,911.1976084306723,867.1212074348479
227,0.008689494803738734,0,9773304.608974524,900.0151162451048,1572.185215116815,885.625311446788,912.8192516116291,885.7988329974876,912.1974936832826,851.192000958389,911.2225787606772,867.1434632348175
228,0.008689304823415185,0,9772802.390434179,900.0488193354678,1572.20794287357,885.6598815870552,912.8521080373346,885.8337354076933,912.2286633937631,851.2098789529829,911.2476598751326,867.1658242572112
229,0.008689114048156216,0,9772299.110691378,900.0825903030373,1572.230608825809,885.694519445779,912.8850328560796,885.8687023880174,912.259915034139,851.2278247788922,911.2728511012663,867.188289879037
230,0.008688922479290631,0,9771794.774464045,900.1164285204651,1572.253213124419,885.7292243881514,912.9180254460945,885.9037333164672,912.2912479355305,851.2458381424334,911.298151767567,867.2108594783638
231,0.008688730118024707,0,9771289.38631898,900.1503333629319,1572.275755919233,885.7639957819412,912.9510851882335,885.9388275735927,912.322661431434,851.2639187497176,911.3235612038035,867.2335324343353
232,0.008688536965356259,0,9770782.950575663,900.1843042080889,1572.298237359,885.7988329974876,912.9842114659351,885.9739845424767,912.3541548577309,851.2820663066663,911.3490787410401,867.2563081271877
233,0.008688343022028509,0,9770275.471254962,900.2183404360065,1572.32065759134,885.8337354076933,913.0174036651556,886.0092036087277,912.3857275527008,851.3002805190264,911.3747037116533,867.2791859382639
234,0.008688148288526151,0,9769766.952075288,900.2524414291432,1572.343016762709,885.8687023880174,913.050661174291,886.0444841604717,912.4173788570351,851.3185610923865,911.4004354493486,867.3021652500303
235,0.008687952765112104,0,9769257.396494448,900.2866065723309,1572.36531501836,885.9037333164672,913.0839833841001,886.079825588344,912.4491081138513,851.3369077321911,911.4262732891748,867.3252454460929
236,0.008687756451899831,0,9768746.807791332,900.3208352527798,1572.387552502327,885.9388275735927,913.1173696876415,886.1152272854796,912.4809146687016,851.3553201437553,911.4522165675402,867.3484259112136
237,0.008687559348946529,0,9768235.1891708,900.355126860101,1572.409729357415,885.9739845424767,913.1508194802354,886.150688647505,912.5127978695787,851.3737980322803,911.4782646222269,867.3717060313265
238,0.008687361456346639,0,9767722.543868832,900.3894807863372,1572.431845725223,886.0092036087277,913.1843321594542,886.1862090725291,912.544757066912,851.3923411028674,911.5044167924071,867.3950851935529
239,0.008687162774302629,0,9767208.875231802,900.4238964259966,1572.453901746158,886.0444841604717,913.2179071251381,886.2217879611333,912.5767916135612,851.4109490605317,911.5306724186576,867.4185627862159
240,0.008686963303158659,0,9766694.186754053,900.4583731760795,1572.475897559479,886.079825588344,913.2515437794316,886.2574247163625,912.6089008648037,851.4296216102166,911.5570308429757,867.4421381988574
241,0.008686763043394446,0,9766178.482070614,900.4929104360895,1572.49783330332,886.1152272854796,913.2852415268302,886.2931187437156,912.6410841783194,851.4483584568077,911.5834914087947,867.4658108222485
242,0.008686561995587466,0,9765661.764914433,900.5275076080288,1572.519709114715,886.150688647505,913.3189997742243,886.3288694511346,912.6733409141757,851.4671593051461,911.6100534609997,867.4895800484072
243,0.008686360160358191,0,9765144.039054718,900.5621640963799,1572.541525129617,886.1862090725291,913.3528179309338,886.3646762489948,912.7056704348153,851.4860238600428,911.6367163459421,867.5134452706092
244,0.008686157538313933,0,9764625.308233786,900.5968793080759,1572.563281482896,886.2217879611333,913.386695408723,886.4005385500957,912.7380721050469,851.5049518262905,911.6634794114534,867.5374058834043
245,0.008685954130004723,0,9764105.576117661,900.6316526524686,1572.584978308339,886.2574247163625,913.4206316217968,886.4364557696482,912.7705452920412,851.5239429086785,911.6903420068588,867.5614612826292
246,0.008685749935900672,0,9763584.846270818,900.6664835412998,1572.606615738636,886.2931187437156,913.45462598678,886.4724273252666,912.8030893653305,851.5429968120048,911.7173034829891,867.585610865422
247,0.008685544956396753,0,9763063.122161852,900.7013713886803,1572.628193905379,886.3288694511346,913.4886779226827,886.508452636955,912.8357036968113,851.5621132410895,911.7443631921921,867.6098540302363
248,0.00868533919184588,0,9762540.407200892,900.7363156110803,1572.649712939058,886.3646762489948,913.5227868508673,886.544531127098,912.8683876607487,851.5812919007867,911.7715204883427,867.6341901768561
249,0.008685132642614361,0,9762016.704801982,900.7713156273328,1572.671172969066,886.4005385500957,913.5569521950176,886.5806622204489,912.9011406337813,851.6005324959988,911.798774726853,867.6586187064084
250,0.008684925309148165,0,9761492.018457623,900.8063708586462,1572.692574123725,886.4364557696482,913.5911733811225,886.6168453441175,912.9339619949236,851.6198347316872,911.8261252646813,867.683139021377
251,0.008684717192032284,0,9760966.351805307,900.8414807286219,1572.713916530314,886.4724273252666,913.6254498374734,886.65307992756,912.9668511255655,851.6391983128855,911.8535714603408,867.7077505256134
252,0.008684508292026286,0,9760439.708667232,900.8766446632713,1572.735200315109,886.508452636955,913.6597809946779,886.6893654025656,912.9998074094713,851.6586229447113,911.8811126739104,867.7324526243492
253,0.008684298610063921,0,9759912.093049577,900.9118620910225,1572.756425603416,886.544531127098,913.6941662856819,886.7257012032455,913.0328302327721,851.678108332379,911.9087482670413,867.7572447242053
254,0.008684088147216166,0,9759383.509100722,900.9471324427126,1572.777592519607,886.5806622204489,913.7286051457943,886.7620867660202,913.0659189839631,851.6976541812106,911.9364776029685,867.7821262332023
255,0.00868387690462746,0,9758853.961039452,900.9824551515668,1572.798701187135,886.6168453441175,913.763097012705,886.7985215296071,913.099073053894,851.7172601966482,911.9643000465184,867.8070965607687
256,0.008683664883441274,0,9758323.453071365,901.0178296531612,1572.819751728541,886.65307992756,913.7976413264893,886.8350049350086,913.1322918357673,851.7369260842657,911.9922149641189,867.8321551177501
257,0.008683452084731648,0,9757791.989312122,901.0532553853835,1572.840744265447,886.6893654025656,913.8322375295947,886.8715364254987,913.1655747251334,851.7566515497806,912.020221723808,867.8573013164161
258,0.008683238509451803,0,9757259.573730016,901.0887317883883,1572.861678918539,886.7257012032455,913.866885066809,886.9081154466105,913.1989211198908,851.7764362990641,912.0483196952418,867.8825345704711
259,0.008683024158406927,0,9756726.210115796,901.1242583045622,1572.882555807545,886.7620867660202,913.9015833852144,886.944741446123,913.2323304202878,851.7962800381545,912.0765082497034,867.9078542950604
260,0.008682809032252256,0,9756191.902080864,901.1598343784971,1572.903375051216,886.7985215296071,913.9363319341346,886.981413874048,913.265802028924,851.8161824732664,912.1047867601092,867.9332599067798
261,0.008682593131516311,0,9755656.653083779,901.1954594569722,1572.924136767304,886.8350049350086,913.9711301650833,887.0181321826171,913.2993353507513,851.836143310802,912.1331546010178,867.9587508236834
262,0.008682376456643433,0,9755120.466478299,901.231132988952,1572.944841072557,886.8715364254987,914.0059775317208,887.0548958262675,913.332929793073,851.8561622573631,912.1616111486363,867.9843264652928
263,0.008682159008047231,0,9754583.345573526,901.2668544255893,1572.965488082715,886.9081154466105,914.0408734898232,887.0917042616293,913.3665847655396,851.8762390197599,912.1901557808276,868.0099862526044
264,0.008681940786162884,0,9754045.293692753,901.3026232202363,1572.986077912522,886.944741446123,914.0758174972711,887.1285569475108,913.4002996801407,851.8963733050222,912.2187878771171,868.0357296080971
265,0.00868172179148686,0,9753506.31421794,901.3384388284554,1573.006610675745,886.981413874048,914.1108090140503,887.1654533448853,913.4340739511945,851.9165648204095,912.2475068186998,868.0615559557407
266,0.008681502024596161,0,9752966.410611212,901.3743007080251,1573.027086485187,887.0181321826171,914.1458475022648,887.202392916877,913.4679069953327,851.9368132734211,912.276311988448,868.0874647210014
267,0.008681281486145762,0,9752425.586411886,901.410208318939,1573.047505452715,887.0548958262675,914.1809324261562,887.2393751287464,913.5017982314855,851.9571183718052,912.3052027709168,868.11345533085
268,0.008681060176848117,0,9751883.845213292,901.446161123396,1573.067867689268,887.0917042616293,914.2160632521213,887.2763994478763,913.5357470808675,851.9774798235703,912.3341785523515,868.1395272137675
269,0.008680838097442547,0,9751341.190628376,901.4821585857803,1573.088173304877,887.1285569475108,914.2512394487231,887.3134653437572,913.5697529669609,851.9978973369923,912.3632387206942,868.1656797997518
270,0.008680615248663388,0,9750797.626254009,901.5182001726374,1573.108422408657,887.1654533448853,914.2864604866938,887.3505722879731,913.603815315506,852.0183706206261,912.3923826655888,868.1919125203244
271,0.008680391631215187,0,9750253.155643223,901.5542853526483,1573.128615108818,887.202392916877,914.3217258389221,887.3877197541864,913.6379335544901,852.0388993833132,912.4216097783864,868.2182248085364
272,0.008680167245760397,0,9749707.782291625,901.5904135966043,1573.148751512658,887.2393751287464,914.3570349804362,887.4249072181234,913.672107114141,852.0594833341924,912.4509194521502,868.2446160989755
273,0.008679942092923906,0,9749161.509642633,901.6265843773873,1573.168831726558,887.2763994478763,914.3923873883756,887.4621341575588,913.7063354269217,852.0801221827073,912.4803110816581,868.271085827771
274,0.00867971617331287,0,9748614.341109978,901.6627971699577,1573.188855855992,887.3134653437572,914.4277825419654,887.4994000523018,913.7406179275254,852.100815638616,912.5097840634069,868.2976334326012
275,0.008679489487549378,0,9748066.280114461,901.6990514513466,1573.208824005528,887.3505722879731,914.4632199224909,887.5367043841793,913.7749540528711,852.1215634119995,912.5393377956148,868.3242583526985
276,0.008679262036307657,0,9747517.33012577,901.7353467006561,1573.228736278846,887.3877197541864,914.4986990132809,887.5740466370222,913.8093432420983,852.1423652132705,912.5689716782238,868.3509600288551
277,0.008679033820346406,0,9746967.494698804,901.7716823990613,1573.248592778758,887.4249072181234,914.5342192996994,887.611426296649,913.8437849365594,852.1632207531809,912.5986851129019,868.3777379034269
278,0.008678804840527089,0,9746416.77749409,901.808058029809,1573.26839360723,887.4621341575588,914.5697802691456,887.6488428508507,913.8782785798116,852.1841297428313,912.6284775030455,868.4045914203384
279,0.008678575097812375,0,9745865.18227593,901.8444730782151,1573.288138865408,887.4994000523018,914.605381411058,887.6862957893744,913.912823617607,852.2050918936786,912.6583482537811,868.4315200250855
280,0.008678344593244743,0,9745312.712888299,901.8809270316493,1573.307828653636,887.5367043841793,914.6410222169208,887.7237846039093,913.9474194978817,852.2261069175437,912.6882967719682,868.4585231647384
281,0.008678113327910098,0,9744759.373213954,901.9174193795151,1573.327463071469,887.5740466370222,914.6767021802644,887.7613087880691,913.9820656707454,852.2471745266198,912.7183224661995,868.4856002879449
282,0.008677881302895173,0,9744205.167126741,901.9539496132197,1573.347042217676,887.611426296649,914.71242079666,887.7988678373767,914.0167615884712,852.2682944334802,912.7484247468052,868.5127508449318
283,0.008677648519247509,0,9743650.098446725,901.9905172261435,1573.366566190241,887.6488428508507,914.7481775637026,887.8364612492487,914.051506705488,852.2894663510856,912.7786030258526,868.5399742875077
284,0.008677414977945193,0,9743094.170906547,902.0271217136047,1573.386035086354,887.6862957893744,914.7839719809841,887.8740885229782,914.0863004783712,852.310689992792,912.8088567171484,868.5672700690644
285,0.00867718067988045,0,9742537.388133226,902.063762572832,1573.405449002397,887.7237846039093,914.8198035500583,887.9117491597196,914.1211423658377,852.3319650723577,912.8391852362402,868.5946376445791
286,0.008676945625858893,0,9741979.753647622,902.1004393029389,1573.424808033939,887.7613087880691,914.8556717744019,887.9494426624718,914.1560318287388,852.3532913039513,912.869588000416,868.6220764706163
287,0.008676709816613162,0,9741421.270880001,902.1371514049066,1573.444112275722,887.7988678373767,914.8915761593765,887.9871685360619,914.1909683300535,852.3746684021577,912.9000644287058,868.649586005329
288,0.008676473252828242,0,9740861.943198679,902.1738983815728,1573.463361821658,887.8364612492487,914.9275162121947,888.0249262871283,914.2259513348797,852.3960960819857,912.9306139418818,868.6771657084616
289,0.008676235935171972,0,9740301.773944383,902.2106797376272,1573.482556764836,887.8740885229782,914.9634914418958,888.0627154241052,914.2609803104251,852.417574058874,912.9612359624577,868.7048150413505
290,0.008675997864325045,0,9739740.766464019,902.247494979607,1573.50169719752,887.9117491597196,914.9995013593291,888.100535457205,914.2960547259945,852.4391020486994,912.9919299146909,868.7325334669255
291,0.008675759041003598,0,9739178.924136031,902.2843436158962,1573.520783211169,887.9494426624718,915.0355454771462,888.1383858984017,914.331174052975,852.4606797677814,913.0226952245804,868.7603204497113
292,0.008675519465970559,0,9738616.250383109,902.3212251567209,1573.539814896443,887.9871685360619,915.0716233098022,888.1762662614148,914.3663377648209,852.4823069328894,913.0535313198676,868.7881754558274
293,0.008675279140034556,0,9738052.748670964,902.3581391141383,1573.558792343222,888.0249262871283,915.1077343735569,888.2141760616917,914.4015453370371,852.5039832612492,913.0844376300372,868.8160979529894
294,0.008675038064038808,0,9737488.42249581,902.3950850020246,1573.577715640612,888.0627154241052,915.1438781864773,888.2521148163908,914.4367962471614,852.5257084705477,913.1154135863152,868.8440874105083
295,0.008674796238844,0,9736923.275365213,902.4320623360553,1573.596584876955,888.100535457205,915.1800542684358,888.2900820443649,914.4720899747501,852.5474822789403,913.1464586216692,868.872143299292
296,0.008674553665310284,0,9736357.310778009,902.4690706336813,1573.615400139834,888.1383858984017,915.2162621411043,888.3280772661446,914.5074260013615,852.5693044050557,913.1775721708077,868.9002650918449
297,0.008674310344283339,0,9735790.532208739,902.5061094141076,1573.634161516073,888.1762662614148,915.2525013279386,888.3661000039197,914.5428038105439,852.5911745680024,913.208753670178,868.9284522622672
298,0.008674066276587941,0,9735222.943100601,902.5431781982704,1573.652869091736,888.2141760616917,915.2887713541603,888.4041497815231,914.5782228878228,852.613092487373,913.2400025579647,868.956704286256
299,0.008673821463031028,0,9734654.546869094,902.5802765088164,1573.671522952136,888.2521148163908,915.325071746734,888.4422261244138,914.6136827206906,852.6350578832502,913.2713182740871,868.9850206411054
300,0.009054894612806688,5e-05,10162027.51203622,902.6800094840123,1573.759256520691,888.2900820443649,915.376394572084,888.4803285596587,914.6491827985952,852.6570704762125,913.3027002601971,869.0134008057045
301,0.009110780693504641,5e-05,10223720.18192452,902.782238329622,1573.856941439154,888.3280772661446,915.4489804280379,888.5184566159163,914.6847226129308,852.6791299873385,913.3341479596756,869.0418442605383
302,0.00915763856554184,5e-05,10275209.52641777,902.8777356446747,1573.962900309332,888.3661000039197,915.5412411066253,888.5566098234183,914.7203016570259,852.7012361382124,913.3656608176296,869.0703504876871
303,0.009200285531153858,5e-05,10321952.96361743,902.9591470061084,1574.076326693925,888.4041497815231,915.649034667029,888.5947877139524,914.7559194261312,852.7233886509289,913.3972382808886,869.098918970824
304,0.009240049587953795,5e-05,10365469.22833296,903.0259111099448,1574.196656758342,888.4422261244138,915.766204168465,888.6329898208458,914.7923770483685,852.7455872480974,913.4288797980013,869.1275491952136
305,0.009277582866299913,5e-05,10406501.85024277,903.0859014670573,1574.323457708255,888.4803285596587,915.8853193053176,888.6712156789456,914.8311262106675,852.7678316528477,913.4605848192318,869.1562406477104
306,0.009313287881290908,5e-05,10445501.08743852,903.1439286849619,1574.456376712435,888.5184566159163,915.9986033944937,888.7094648246036,914.8735802818692,852.7901215888329,913.492352796556,869.1849928167559
307,0.009347451018693349,5e-05,10482778.36825812,903.2009883861721,1574.595113321179,888.5566098234183,916.0995559908371,888.7477367956573,914.9207593041021,852.8124567802356,913.5241831836582,869.2138051923757
308,0.009380296474899692,5e-05,10518572.39538733,903.2573099480201,1574.73940843844,888.5947877139524,916.1866506465926,888.7860311314121,914.9731402307411,852.8348369517707,913.5560754359263,869.2426772661769
309,0.00941201043314367,5e-05,10553081.51769132,903.3130246774618,1574.889037610342,888.6329898208458,916.2645477852134,888.8243473726244,915.0305867051457,852.8572618286911,913.5880566909726,869.2716085313448
310,0.009442750315201066,5e-05,10586476.67986703,903.3682328387506,1575.043805709361,888.6712156789456,916.3383690616562,888.8626850614829,915.0923564217115,852.8797311367902,913.6202111389126,869.3005984826401
311,0.009472647496917647,5e-05,10618903.37583753,903.4230159105665,1575.203542105439,888.7094648246036,916.4103494676549,888.9010437415923,915.157219800362,852.9022446024067,913.6526820990915,869.3296466163947
312,0.009501810737320177,5e-05,10650483.26874476,903.4774413279914,1575.368096476009,888.7477367956573,916.4811252882483,888.939422957954,915.2238083333854,852.9248019524285,913.6856541292447,869.3587524305091
313,0.009530330865710875,5e-05,10681318.28220717,903.5315651397916,1575.537335480737,888.7860311314121,916.5509375189181,888.9778222569491,915.2910928972678,852.9474029142963,913.7193272024228,869.3879154244489
314,0.009558284615792733,5e-05,10711494.59611638,903.5854340437842,1575.711140143466,888.8243473726244,916.6199447847069,889.0162411863205,915.3585459775954,852.9700472160066,913.753888562244,869.4171350992405
315,0.00958573736296538,5e-05,10741085.66427238,903.6390871488157,1575.889403740335,888.8626850614829,916.6882731497922,889.0546792951546,915.4259586521408,852.9927345861159,913.7894859908286,869.4464363183588
316,0.009612745191819009,5e-05,10770154.52298702,903.6925574544409,1576.072030070792,888.9010437415923,916.7560267023935,889.093136133864,915.4932457143127,853.0154647537438,913.8262070777469,869.4758962167696
317,0.009639356526441347,5e-05,10798755.61701573,903.7458730200044,1576.258932030723,888.939422957954,916.8232923461503,889.1316112541693,915.5603629861697,853.0382374485756,913.8640732197302,869.505646103627
318,0.00966317866752321,5e-05,10824208.95847863,903.7986589754465,1576.449589985683,888.9778222569491,916.8900474523617,889.1701042090817,915.6272845170236,853.0610524008659,913.903054349642,869.5358550706887
319,0.009679661551175119,5e-05,10841424.37583562,903.8498288484941,1576.642662917299,889.0162411863205,916.9559567668606,889.208614552884,915.6939958839682,853.0839093414419,913.9430935169212,869.5667063332222
320,0.009694477540221891,5e-05,10856770.98607766,903.8993844327559,1576.837839790657,889.0546792951546,917.0205734916494,889.2471418411138,915.7604909381737,853.1068080017047,913.9841252774308,869.5983714437903
321,0.009708227242494653,5e-05,10870923.51675882,903.9475981805516,1577.034919521493,889.093136133864,917.0835079078881,889.285685630545,915.8267695880398,853.1297481136343,914.0260840698761,869.6309858003405
322,0.009721062270383357,5e-05,10884051.75538796,903.9948748538133,1577.233729557747,889.1316112541693,917.1444923420605,889.32424547917,915.8928310251458,853.1527298789844,914.0689069638981,869.6646296524186
323,0.009733090978157,5e-05,10896276.4179285,904.0415712031227,1577.434117889671,889.1701042090817,917.203423876802,889.362820946182,915.9586543280574,853.175755053383,914.1125344818191,869.6993226037056
324,0.009744423950317408,5e-05,10907720.50710541,904.0878650222814,1577.635953143361,889.208614552884,917.2603869452606,889.4014115919563,916.0241862075312,853.1988281524713,914.1569108715914,869.7350371066971
325,0.009755392187716328,5e-05,10918753.74266912,904.133869102414,1577.839164241314,889.2471418411138,917.3156572707172,889.4400169780334,916.0893439452148,853.221957286798,914.2019841795166,869.7717209833011
